"﻿""corpus""",preloaded/ententen21_tt31
,Declaration,148,5.750
,intrude,36,7.630
,impingement,12,7.040
,legislation,16,6.090
,emphasis,32,6.830
,stance,11,5.620
,policy,317,5.410
,report,13,5.650
,declaration,87,5.290
,view,503,5.150
,impede,13,7.140
,incursion,13,7.150
,statement,177,5.400
,thrive,12,5.510
,Palestine,213,7.040
,captive,141,6.800
,black,135,6.190
,minority,144,6.070
,nation,18,6.730
,mankind,118,5.730
,faith,11,5.970
,being,13,6.330
,Negro,64,5.590
,immigrant,123,5.530
,aggression,24,6.430
,Catholics,70,5.470
,Iranian,57,5.450
,African,67,5.440
,Muslims,78,5.410
,everybody,170,5.390
,Jews,92,5.380
,mass,104,5.340
,million,146,5.470
,gay,49,5.080
,designer,87,5.450
,capital,73,5.050
,Egyptian,42,5.040
,corporation,101,5.030
,interfere,2162,7.390
,equate,126,6.180
,synonymous,297,6.170
,operate,303,5.980
,endow,173,5.930
,trust,103,5.930
,inconsistent,224,5.640
,move,95,6.830
,bless,191,5.310
,conflict,409,6.260
,honour,63,5.270
,preach,49,5.820
,explore,63,5.210
,play,967,5.010
,bat,39,5.010
,compatible,440,5.010
,revel,839,8.120
,believe,7058,7.870
,rejoice,458,7.420
,believer,466,6.780
,experiment,2104,8.810
,relish,84,6.000
,exult,77,5.970
,consist,128,5.600
,bask,146,5.550
,delight,104,5.510
,glory,62,5.500
,luxuriate,47,5.190
,deterioration,73,5.130
,Marry,1111,9.980
,fascism,418,8.440
,chose,383,8.130
,associate,356,7.890
,dissent,209,7.530
,Tinker,96,6.600
,roam,83,6.370
,Learn,130,6.320
,Farm,107,6.190
,homeschool,85,6.180
,Roam,68,6.090
,Travel,82,6.080
,Week,69,5.690
,galaxy,77,5.420
,Iraq,130,5.230
,Fly,48,5.230
,maneuver,40,5.220
,rhetoric,144,7.430
,be,50,6.300
,sing,85,6.110
,song,161,5.980
,platitude,41,5.890
,slogan,38,5.820
,case,48,5.790
,scream,41,5.700
,damn,44,5.540
,teaching,57,5.450
,point,163,5.420
,bring,464,5.400
,controversy,72,5.780
,less,82,5.230
,quote,40,5.210
,shout,27,5.190
,world,21,7.410
,talk,635,5.130
,speak,459,5.110
,lesson,49,5.100
,game,36,5.090
,shit,35,5.030
,discussion,259,5.010
,whine,36,5.010
,Freedom,483,9.280
,Liberty,113,7.350
,stake,142,7.290
,aim,57,5.890
,Serenity,31,5.670
,reward,45,5.610
,liberalism,31,5.440
,Linux,40,5.310
,jazz,31,5.290
,feminism,28,5.260
,forgiveness,20,7.430
,GPL,23,5.240
,socialism,40,9.120
,enlightenment,25,5.160
,Democracy,23,5.160
,knowledge,27,6.250
,benefit,17,5.520
,Art,37,5.030
,Passover,11,5.120
,prize,31,5.010
,thing,21,6.470
,Development,29,6.040
,development,14,6.910
,understand,144,5.600
,player,11,8.340
,pretext,27,6.130
,Right,18,5.760
,voluntariness,14,5.640
,origination,14,5.620
,covering,17,5.610
,virtue,11,6.970
,cloak,12,5.230
,excuse,66,5.200
,tenet,11,5.150
,railroad,78,11.910
,wallaby,25,6.590
,Ground,20,5.890
,Border,16,5.510
,altar,44,5.120
,net,112,5.070
,Marketing,18,5.670
,balance,1249,7.740
,strike,43,6.960
,tension,487,6.860
,opposition,41,6.770
,contradiction,65,6.300
,dichotomy,33,6.260
,line,319,6.040
,compromise,51,6.030
,standing,17,5.970
,choose,222,5.830
,tradeoff,30,5.760
,antinomy,12,5.760
,draw,31,5.730
,dilemma,12,5.680
,dialectic,12,5.590
,contest,29,5.570
,contrast,84,5.420
,equilibrium,14,5.380
,clash,12,6.050
,nexus,20,5.190
,distinction,18,6.600
,BYU,31,6.010
,midnight,149,5.860
,node,23,7.500
,take,5073,9.300
,sign,98,8.080
,strip,160,7.830
,vote,39,7.640
,snatch,30,6.940
,legislate,24,6.930
,barter,19,6.620
,whittle,25,7.940
,steal,25,6.440
,bargain,15,6.250
,rip,11,5.620
,throw,99,5.210
,exhilarate,23,6.920
,intoxicate,24,6.510
,liberate,17,5.540
,attract,62,5.520
,empower,33,5.490
,thrill,18,5.240
,bewilder,11,5.180
,onslaught,26,7.030
,conspiracy,47,6.710
,militate,30,6.430
,outrage,20,6.420
,offense,42,6.220
,offence,46,6.190
,array,12,5.990
,transgression,12,5.870
,decision,15,5.810
,attempt,15,5.760
,wage,17,5.710
,work,128,5.670
,conspire,15,5.590
,go,247,5.570
,crime,235,5.480
,weapon,39,5.400
,plot,20,5.390
,jihad,12,5.260
,offensive,25,5.200
,reaction,16,5.140
,weigh,18,5.020
,derogation,21,6.550
,derogate,12,5.630
,Account,11,5.450
,abstraction,15,7.040
,term,21,6.290
,topic,46,5.620
,matter,11,5.530
,twirl,31,8.230
,impulse,33,8.130
,stride,75,8.910
,intolerance,16,6.880
,evolution,13,6.610
,change,19,6.440
,advance,17,6.710
,process,13,6.180
,direction,13,6.410
,course,16,6.570
,hostility,28,6.180
,lead,22,6.550
,drive,31,7.310
,effort,30,5.810
,make,18,5.700
,tendency,25,5.670
,fly,11,5.250
,run,22,5.510
,tend,17,5.070
,trend,60,6.260
,captivity,11,12.790
,Egypt,16,6.850
,release,251,7.730
,review,27,6.220
,inroad,31,6.050
,emerge,38,5.900
,live,156,6.330
,intervention,16,5.400
,leap,24,5.380
,bear,102,5.250
,deliver,14,5.230
,gesture,11,6.340
,orient,14,5.120
,attitude,121,5.050
,Charter,39,7.270
,Islam,19,7.120
,constitution,52,6.920
,communism,20,6.700
,Attack,13,6.420
,Law,13,7.390
,Saddam,11,6.350
