"﻿""corpus""",preloaded/ententen21_tt31
,duck,28,6.050
,inquiry,179,5.940
,enquiry,29,5.640
,dart,12,5.540
,tradeoff,114,8.030
,trade-off,130,7.540
,balance,863,7.230
,trade-offs,13,6.480
,choose,292,6.270
,choice,123,6.180
,decide,25,5.560
,tear,30,5.180
,rave,15,7.230
,warehouse,21,7.190
,lab,15,6.730
,prison,23,6.700
,neighborhood,24,6.420
,relationship,33,6.370
,organisation,19,7.090
,premise,22,6.240
,sport,17,6.150
,hospital,21,5.870
,industry,54,6.640
,business,53,5.830
,wall,55,5.840
,setting,23,6.360
,center,15,5.530
,organization,49,6.620
,company,21,6.680
,sector,60,5.060
,border,43,5.010
,challenge,39,7.260
,expectation,17,6.550
,engagement,14,6.520
,discourse,15,6.160
,effort,32,6.000
,narrative,12,5.920
,dialogue,13,5.780
,revolve,175,5.160
,image,21,6.880
,line,18,6.660
,NCAP,19,7.370
,end-use,21,7.360
,rescuer,19,7.280
,helicopter,101,6.850
,anybody,47,6.720
,tackle,16,7.300
,cover,13,7.220
,subject,24,5.430
,concept,18,5.340
,eye,68,7.700
,government,15,6.760
,behaviour,23,6.560
,change,15,6.330
,step,201,6.170
,make,12,6.160
,orient,14,5.320
,fleet,21,7.100
,continuum,31,6.790
,NHS,14,6.770
,chain,100,7.850
,EU,14,5.010
,EtherCAT,50,9.750
,liberty,20,7.980
,else,232,9.060
,everything,82,8.850
,anything,22,7.970
,Water,21,8.590
,horse,39,8.410
,electricity,13,7.920
,railroad,12,7.860
,truck,18,7.760
,bus,14,7.710
,pool,48,6.900
,site,54,5.760
,track,21,5.150
,lifecycle,27,6.250
,cycle,22,5.450
,City,13,5.370
,beef,50,5.400
,go,61,5.760
,direct,31,5.070
,blast,13,6.250
,dark,51,5.810
,approval,20,7.260
,explosion,13,6.680
,qualifier,13,8.020
,collapse,21,8.310
,failure,62,8.130
,injury,16,6.140
,loss,33,5.360
,spread,14,5.290
,damage,24,5.120
,vine,36,8.440
,shadow,15,5.590
,bang,19,10.450
,pound,16,6.580
,kick,31,9.090
,look,87,10.190
,section,17,5.840
,Route,22,5.450
,Highway,24,5.020
,offense,27,5.970
,weigh,19,5.490
,offence,20,5.320
,plot,12,5.120
,LNG,68,11.270
,marketing,12,8.510
,hit,19,6.610
,thumb,50,10.960
,flick,79,10.580
,click,86,9.910
,flip,60,9.000
,trade,35,7.280
,slip,23,5.350
,collection,16,8.960
,infringe,20,5.870
,have,17,5.560
,stay,62,5.150
,put,35,6.460
,good,16,9.560
,riding,12,8.450
,diving,15,8.250
,cycling,14,7.990
,camping,12,7.710
,fishing,15,6.440
,shopping,15,5.860
,battery,12,5.590
,thing,14,5.840
,science,40,5.820
,stand,72,5.480
,nothing,35,5.620
,wheel,88,5.480
,slant,44,11.650
,weapon,16,10.020
,board,57,7.300
,ingredient,20,11.010
,safe,12,7.900
,grade,14,9.750
,second,15,6.810
,[number],51,6.590
,Communication,29,10.320
,BS,23,7.800
